make_model,body_type,power,gearbox,doors,fuel_type,mileage,age,engine_size_cat,type,price
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,55824.0,3.0,Low,Used,15975
Ford Tourneo Custom,Station wagon,125.0,Automatic,5.0,Diesel,55300.0,3.0,Medium,Used,39430
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,57177.0,5.0,Low,Used,17599
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,20379.0,3.0,Low,Used,19399
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,42320.0,2.0,Low,Used,25490
Ford Tourneo Custom,Station wagon,77.0,Manual,5.0,Diesel,37800.0,1.0,Medium,Employee's car,37270
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,52413.0,4.0,Low,Used,15490
Ford S-Max,Station wagon,140.0,Automatic,5.0,Diesel,52900.0,3.0,Medium,Used,33970
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,33600.0,2.0,Low,Demonstration,23980
Ford Mondeo,Station wagon,110.0,Manual,5.0,Diesel,84290.0,6.0,Medium,Used,17890
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,35300.0,2.0,Low,Used,19560
Ford Tourneo Custom,Station wagon,136.0,Automatic,5.0,Diesel,100.0,0.0,Medium,Employee's car,58970
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,58995.0,3.0,Low,Used,15500
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,3500.0,0.0,Low,Demonstration,30450
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,44552.0,4.0,Medium,Used,20980
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,49060.0,3.0,Low,Used,16880
Ford Tourneo Custom,Station wagon,136.0,Manual,5.0,Diesel,6000.0,1.0,Medium,Used,49950
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,28200.0,2.0,Medium,Used,25990
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,53908.0,2.0,Medium,Used,24780
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,16711.0,1.0,Low,Used,27900
Ford Transit,Station wagon,96.0,Manual,5.0,Diesel,29380.0,1.0,Low,Used,37950
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,48500.0,6.0,Low,Used,12950
Ford Mondeo,Station wagon,154.0,Automatic,5.0,Diesel,158410.0,6.0,Medium,Used,19980
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,94650.0,7.0,Low,Used,13990
Ford Tourneo Custom,Station wagon,92.0,Manual,5.0,Diesel,52741.0,7.0,Medium,Used,29900
Ford Focus,Station wagon,134.0,Automatic,5.0,Benzin,4119.0,1.0,Low,Used,31250
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,21889.0,2.0,Medium,Used,28888
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,79541.0,7.0,Low,Used,15987
Ford Focus,Station wagon,134.0,Automatic,5.0,Benzin,19150.0,2.0,Low,Used,25690
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,47744.0,3.0,Medium,Used,24990
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,65881.0,5.0,Low,Used,12390
Ford Focus,Station wagon,110.0,Manual,5.0,Diesel,13301.0,2.0,Medium,Used,24698
Ford Focus,Station wagon,110.0,Manual,5.0,Diesel,49856.0,3.0,Medium,Used,23990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,3.0,0.0,Low,Pre-registered,23990
Ford Focus,Station wagon,88.0,Automatic,5.0,Diesel,61678.0,2.0,Low,Used,18860
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,31784.0,3.0,Medium,Used,31980
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,16990.0,1.0,Low,Employee's car,26980
Ford Mondeo,Station wagon,110.0,Manual,5.0,Diesel,26678.0,2.0,Medium,Used,25940
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,36811.0,1.0,Low,Used,24940
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,21013.0,1.0,Low,Used,23440
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,6500.0,0.0,Low,Demonstration,31850
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,63469.0,3.0,Low,Used,17690
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,16728.0,2.0,Medium,Used,31598
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,56000.0,3.0,Low,Used,18900
Ford Focus,Station wagon,88.0,Automatic,5.0,Diesel,79100.0,4.0,Low,Used,16950
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,33573.0,1.0,Low,Used,22665
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,17610.0,2.0,Medium,Used,30498
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,35495.0,1.0,Low,Used,22980
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,26930.0,1.0,Medium,Used,27980
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,55045.0,4.0,Medium,Used,19940
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,16100.0,2.0,Medium,Used,31990
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,91500.0,3.0,Medium,Used,21850
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,21799.0,2.0,Low,Used,26899
Ford Mondeo,Station wagon,110.0,Manual,5.0,Diesel,73404.0,4.0,Medium,Used,20775
Ford Focus,Station wagon,110.0,Manual,5.0,Diesel,32746.0,2.0,Medium,Used,23440
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,29077.0,1.0,Low,Used,24690
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,61125.0,3.0,Medium,Used,24490
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,20959.0,2.0,Low,Demonstration,30990
Ford Focus,Station wagon,114.0,Automatic,5.0,Benzin,1350.0,0.0,Low,Demonstration,34770
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,1000.0,1.0,Low,Used,27590
Ford Focus,Station wagon,110.0,Manual,5.0,Diesel,14900.0,2.0,Medium,Used,24850
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,30619.0,3.0,Medium,Used,23940
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,11984.0,1.0,Low,Employee's car,23990
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,23100.0,1.0,Medium,Used,34990
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,5150.0,0.0,Low,Demonstration,32997
Ford Mondeo,Station wagon,103.0,Automatic,5.0,Benzin,29250.0,3.0,Medium,Used,29950
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,12730.0,1.0,Medium,Used,34730
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,28284.0,3.0,Low,Used,19099
Ford Focus,Station wagon,110.0,Manual,5.0,Benzin,48000.0,4.0,Low,Used,19590
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,11380.0,1.0,Low,Used,29980
Ford Tourneo Connect,Station wagon,90.0,Manual,5.0,Diesel,5000.0,0.0,Medium,Demonstration,38980
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,7365.0,1.0,Medium,Used,36690
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,150.0,0.0,Low,Employee's car,27780
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,1000.0,0.0,Low,Demonstration,27790
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,28350.0,2.0,Low,Used,26324
Ford Mondeo,Station wagon,137.0,Automatic,5.0,Benzin,19329.0,2.0,Medium,Used,31950
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,42160.0,3.0,Low,Used,17900
Ford Mondeo,Station wagon,110.0,Manual,5.0,Diesel,10351.0,2.0,Medium,Used,29698
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,8875.0,0.0,Low,Employee's car,24680
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,17195.0,1.0,Medium,Used,40940
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,2000.0,0.0,Low,Used,26990
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,48548.0,2.0,Medium,Used,25440
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,22212.0,1.0,Medium,Used,35950
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,82760.0,7.0,Low,Used,11500
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,16454.0,2.0,Low,Used,19777
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,28300.0,1.0,Medium,Employee's car,42099
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,20.0,0.0,Low,Pre-registered,34640
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,28000.0,1.0,Low,Demonstration,24980
Ford Tourneo Custom,Station wagon,77.0,Manual,5.0,Diesel,21985.0,3.0,Medium,Used,34970
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,8800.0,2.0,Low,Used,22850
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,5000.0,0.0,Low,Demonstration,26990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,32174.0,2.0,Low,Used,19335
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,10.0,0.0,Low,Employee's car,27980
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,60950.0,2.0,Low,Used,21970
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,15923.0,1.0,Low,Used,23440
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,30120.0,1.0,Low,Used,25990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,43197.0,4.0,Low,Used,15900
Ford Focus,Station wagon,110.0,Manual,5.0,Benzin,29463.0,3.0,Low,Used,22870
Ford Focus,Station wagon,114.0,Automatic,5.0,Benzin,4900.0,0.0,Low,Demonstration,32550
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,27630.0,1.0,Medium,Used,35990
Ford Focus,Station wagon,114.0,Automatic,5.0,Benzin,190.0,0.0,Low,Employee's car,29480
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,39832.0,2.0,Low,Used,26990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,3500.0,0.0,Low,Demonstration,24950
Ford S-Max,Station wagon,140.0,Automatic,5.0,Diesel,30500.0,1.0,Medium,Used,36990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,3000.0,0.0,Low,Demonstration,24950
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,22376.0,3.0,Low,Used,18225
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,9950.0,1.0,Medium,Used,35950
Ford Focus,Station wagon,70.0,Manual,5.0,Diesel,36920.0,2.0,Low,Used,17440
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,76871.0,3.0,Medium,Used,22240
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,46212.0,2.0,Low,Used,18780
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,3500.0,0.0,Low,Employee's car,29877
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,7500.0,1.0,Low,Demonstration,28950
Ford Mondeo,Station wagon,103.0,Automatic,5.0,Benzin,4238.0,1.0,Medium,Used,35940
Ford Focus,Station wagon,114.0,Automatic,5.0,Benzin,10.0,0.0,Low,Employee's car,30480
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,8565.0,2.0,Medium,Used,31488
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Benzin,3500.0,2.0,Medium,Demonstration,35950
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,22110.0,2.0,Medium,Used,38970
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,5631.0,2.0,Medium,Used,30698
Ford Mondeo,Station wagon,103.0,Automatic,5.0,Benzin,4464.0,1.0,Medium,Used,37690
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,37592.0,3.0,Medium,Used,31990
Ford Focus,Station wagon,110.0,Manual,5.0,Benzin,62600.0,5.0,Low,Used,16990
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,26930.0,2.0,Low,Used,23480
Ford Tourneo Connect,Station wagon,90.0,Manual,5.0,Diesel,100.0,0.0,Medium,Pre-registered,40470
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,61331.0,4.0,Low,Used,16880
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,37502.0,4.0,Low,Used,16790
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,31290.0,2.0,Low,Used,23998
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,17000.0,2.0,Medium,Used,31850
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,15848.0,1.0,Low,Used,26850
Ford Mondeo,Station wagon,110.0,Manual,5.0,Diesel,8498.0,2.0,Medium,Used,29698
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,36460.0,2.0,Medium,Used,28790
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,16577.0,2.0,Low,Used,22988
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,6345.0,2.0,Low,Used,20980
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,38000.0,3.0,Low,Used,16750
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,22600.0,2.0,Low,Used,22880
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,25072.0,2.0,Low,Used,21440
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,37500.0,1.0,Medium,Used,34940
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,9500.0,0.0,Low,Used,26990
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,26166.0,1.0,Medium,Used,38870
Ford Focus,Station wagon,74.0,Manual,5.0,Benzin,63000.0,4.0,Low,Used,14680
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,29990
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,22045.0,2.0,Medium,Used,29498
Ford Transit Connect,Station wagon,88.0,Automatic,3.0,Diesel,45700.0,4.0,Low,Used,24250
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,46834.0,4.0,Low,Used,17900
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,38710.0,1.0,Low,Employee's car,22990
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,100.0,0.0,Low,Employee's car,27770
Ford Focus,Station wagon,74.0,Manual,5.0,Benzin,30258.0,3.0,Low,Used,16490
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,33234.0,4.0,Low,Used,20900
Ford Mondeo,Station wagon,110.0,Manual,5.0,Diesel,29699.0,2.0,Medium,Used,28870
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,12790.0,1.0,Medium,Used,42980
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,24090.0,1.0,Low,Used,23490
Ford Mondeo,Station wagon,110.0,Manual,5.0,Diesel,16530.0,1.0,Medium,Used,31440
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,68312.0,4.0,Low,Used,16900
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,21595.0,2.0,Low,Used,22990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,26290
Ford Transit,Station wagon,74.0,Manual,3.0,Benzin,102000.0,5.0,Low,Used,9990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,11800.0,0.0,Low,Demonstration,25990
Ford Transit Custom,Station wagon,96.0,Manual,5.0,Diesel,86850.0,3.0,Medium,Used,27650
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,26691.0,2.0,Medium,Used,32450
Ford Grand C-Max,Station wagon,92.0,Manual,5.0,Benzin,49200.0,4.0,Low,Used,19290
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,19950.0,2.0,Medium,Used,31850
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,29907.0,1.0,Medium,Used,29590
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,32660.0,2.0,Medium,Used,36960
Ford Focus,Station wagon,88.0,Automatic,5.0,Diesel,36400.0,4.0,Low,Used,18955
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,3650.0,0.0,Low,Employee's car,29877
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,16760.0,2.0,Low,Used,24985
Ford Focus,Station wagon,92.0,Manual,5.0,Diesel,3000.0,0.0,Low,Employee's car,28490
Ford Focus,Station wagon,114.0,Automatic,5.0,Benzin,10.0,0.0,Low,Employee's car,29780
Ford S-Max,Station wagon,140.0,Automatic,5.0,Diesel,28200.0,1.0,Medium,Used,42850
Ford S-Max,Station wagon,110.0,Manual,5.0,Diesel,23600.0,1.0,Medium,Used,35850
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,31602.0,2.0,Low,Used,20440
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,15610.0,2.0,Low,Used,22980
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,27715.0,2.0,Low,Used,23480
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,22000.0,1.0,Medium,Employee's car,41990
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,3700.0,0.0,Low,Employee's car,29877
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,29371.0,2.0,Low,Used,25940
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,26600.0,2.0,Low,Used,20990
Ford S-Max,Station wagon,110.0,Automatic,5.0,Diesel,25401.0,1.0,Medium,Used,32900
Ford Focus,Station wagon,88.0,Automatic,5.0,Diesel,32432.0,2.0,Low,Used,22990
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,19000.0,1.0,Medium,Used,35940
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,10890.0,1.0,Low,Used,23990
Ford Focus,Station wagon,134.0,Manual,5.0,Benzin,20360.0,3.0,Low,Used,24940
Ford Focus,Station wagon,110.0,Automatic,5.0,Benzin,2000.0,1.0,Low,Employee's car,29470
Ford Focus,Station wagon,74.0,Manual,5.0,Benzin,48000.0,4.0,Low,Used,16990
Ford Focus,Station wagon,110.0,Manual,5.0,Benzin,69000.0,4.0,Low,Used,18550
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,19810.0,2.0,Low,Used,22980
Ford Mondeo,Station wagon,132.0,Automatic,5.0,Diesel,132530.0,6.0,Medium,Used,17740
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,74069.0,3.0,Low,Used,17500
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,43912.0,1.0,Medium,Employee's car,31840
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,2940.0,0.0,Low,Employee's car,29995
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,300.0,0.0,Low,Employee's car,27970
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,27460.0,1.0,Medium,Used,36780
Ford Mondeo,Station wagon,132.0,Automatic,5.0,Diesel,132710.0,6.0,Medium,Used,18490
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,35850.0,1.0,Low,Used,22980
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Diesel,10.0,0.0,Low,Pre-registered,24350
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,43050.0,4.0,Low,Used,18490
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,20466.0,2.0,Low,Used,21460
Ford Mondeo,Station wagon,132.0,Automatic,5.0,Diesel,133320.0,6.0,Medium,Used,17980
Ford Focus,Station wagon,110.0,Manual,5.0,Benzin,61900.0,6.0,Low,Used,15955
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,27500.0,2.0,Low,Used,21850
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Diesel,2984.0,1.0,Medium,Used,34490
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,15863.0,2.0,Medium,Used,29988
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,12450.0,2.0,Medium,Used,29900
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,18800.0,2.0,Low,Used,23300
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,18083.0,2.0,Low,Used,20590
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,10870.0,1.0,Medium,Used,37750
Ford Tourneo Courier,Station wagon,74.0,Manual,5.0,Benzin,56910.0,5.0,Low,Used,15990
Ford Mondeo,Station wagon,121.0,Manual,5.0,Benzin,61240.0,3.0,Low,Used,24980
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,12101.0,1.0,Low,Used,21390
Ford Mondeo,Station wagon,140.0,Automatic,5.0,Diesel,27500.0,1.0,Medium,Used,37850
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,8800.0,0.0,Low,Used,28650
Ford Focus,Station wagon,92.0,Automatic,5.0,Benzin,54087.0,3.0,Low,Used,17150
Ford S-Max,Station wagon,140.0,Automatic,5.0,Diesel,21900.0,2.0,Medium,Used,41850
Ford Focus,Station wagon,63.0,Manual,5.0,Benzin,39256.0,7.0,Low,Used,12890
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,22410.0,1.0,Medium,Employee's car,33940
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,19000.0,2.0,Low,Used,23980
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,10.0,0.0,Low,Employee's car,28500
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,20600.0,1.0,Low,Used,27350
Ford S-Max,Station wagon,118.0,Manual,5.0,Benzin,107225.0,7.0,Low,Used,18100
Ford C-Max,Station wagon,74.0,Manual,5.0,Benzin,53346.0,8.0,Low,Used,11900
Ford Focus,Station wagon,110.0,Automatic,5.0,Diesel,8410.0,1.0,Medium,Used,30890
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,17990.0,1.0,Low,Used,27990
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,12470.0,2.0,Low,Used,23990
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,10.0,0.0,Medium,Pre-registered,38290
Ford Focus,Station wagon,74.0,Manual,5.0,Benzin,49275.0,6.0,Low,Used,13398
Ford Mondeo,Station wagon,110.0,Automatic,5.0,Diesel,64331.0,2.0,Medium,Used,25900
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,22410.0,1.0,Medium,Employee's car,33980
Ford Transit Courier,Station wagon,74.0,Manual,5.0,Benzin,44626.0,3.0,Low,Used,17500
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,14910.0,1.0,Medium,Employee's car,34880
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,17128.0,2.0,Medium,Used,33140
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,14120.0,2.0,Medium,Used,32940
Ford Transit Custom,Station wagon,96.0,Manual,5.0,Diesel,8.0,0.0,Medium,Pre-registered,40450
Ford Focus,Station wagon,70.0,Manual,5.0,Diesel,38316.0,2.0,Low,Used,19470
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Diesel,18550.0,1.0,Medium,Employee's car,34740
Ford Focus,Station wagon,70.0,Manual,5.0,Diesel,22708.0,2.0,Low,Used,19470
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,44000.0,4.0,Low,Used,16350
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Benzin,45.0,0.0,Low,Pre-registered,19290
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,3120.0,1.0,Medium,Employee's car,35840
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,14.0,0.0,Medium,Pre-registered,38990
Ford Focus,Station wagon,70.0,Manual,5.0,Diesel,36651.0,2.0,Low,Used,18970
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,18550.0,1.0,Medium,Employee's car,34740
Ford Mondeo,Station wagon,138.0,Automatic,5.0,Benzin,14720.0,1.0,Medium,Employee's car,34880
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,34000.0,4.0,Low,Used,16950
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Benzin,20.0,0.0,Low,Pre-registered,25950
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,22580
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,5000.0,0.0,Low,Used,28980
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Benzin,20.0,0.0,Low,Pre-registered,22950
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,25950
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,21650
Ford Transit Connect,Station wagon,74.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,19290
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,2.0,0.0,Low,Demonstration,25900
Ford Focus,Station wagon,92.0,Manual,5.0,Benzin,24300.0,3.0,Low,Used,19950
Ford Focus,Station wagon,184.0,Manual,5.0,Benzin,93368.0,9.0,Medium,Used,15695
Ford Tourneo Custom,Station wagon,125.0,Manual,5.0,Diesel,97970.0,4.0,Medium,Used,39790
Ford Focus,Station wagon,114.0,Manual,5.0,Benzin,10.0,0.0,Low,Pre-registered,31190
Ford Mondeo,Station wagon,154.0,Automatic,5.0,Diesel,49262.0,6.0,Medium,Used,22990
Ford Focus,Station wagon,88.0,Manual,5.0,Diesel,71200.0,4.0,Low,Used,17480
Ford Tourneo Custom,Station wagon,96.0,Manual,5.0,Diesel,19800.0,3.0,Medium,Used,40470
Ford Focus,Station wagon,103.0,Manual,5.0,Diesel,214040.0,9.0,Medium,Used,6240
Ford Focus,Sedan,257.0,Manual,5.0,Benzin,93025.0,6.0,Medium,Used,29990
Ford Mondeo,Sedan,137.0,Automatic,5.0,Benzin,114000.0,8.0,Medium,Used,15500
Ford EcoSport,Sedan,92.0,Manual,5.0,Benzin,5.0,0.0,Low,Used,26084
Ford Edge,Sedan,154.0,Automatic,5.0,Diesel,142009.0,6.0,Medium,Used,22500
Ford Focus,Sedan,166.0,Manual,3.0,Benzin,165000.0,14.0,Medium,Used,6500
Ford Focus,Sedan,257.0,Manual,5.0,Benzin,51430.0,6.0,Medium,Used,32890
Ford Focus,Sedan,80.0,Manual,5.0,Diesel,181578.0,13.0,Low,Used,4990
Ford Focus,Sedan,184.0,Manual,5.0,Benzin,73558.0,9.0,Medium,Used,15450
Ford Focus,Sedan,206.0,Manual,5.0,Benzin,20882.0,3.0,Medium,Used,26650
Ford Focus,Sedan,206.0,Manual,5.0,Benzin,50.0,0.0,Medium,Used,36850
Ford Focus,Sedan,206.0,Manual,5.0,Benzin,8000.0,0.0,Medium,Demonstration,36750
Ford Focus,Sedan,206.0,Manual,5.0,Benzin,29200.0,3.0,Medium,Used,29890
Ford Mondeo,Sedan,118.0,Manual,5.0,Benzin,36702.0,7.0,Low,Used,15900
Ford Mondeo,Sedan,118.0,Manual,5.0,Benzin,74500.0,5.0,Low,Used,16500
Ford Focus,Sedan,184.0,Manual,5.0,Benzin,101000.0,7.0,Medium,Used,15450
Ford Fiesta,Sedan,147.0,Manual,5.0,Benzin,83525.0,4.0,Low,Used,18980
Ford Focus,Sedan,206.0,Automatic,5.0,Benzin,18047.0,1.0,Medium,Used,34680
Ford Focus,Sedan,206.0,Manual,5.0,Benzin,7500.0,0.0,Medium,Demonstration,35990
Ford B-Max,Sedan,70.0,Manual,5.0,Diesel,90607.0,7.0,Low,Used,9800
